AGE;MATI;JML_DEPLESI;STD_CUM_DEPLESI_%;DELTA_PAKAN_ZAK;DELTA_PAKAN_CUM_GR/EKOK;DG_ACT;DELTA_ABW;DELTA_DG;FCR_STD;FCR_ACT;DELTA_FCR;IP_STD;JUMLAH_AYAM_AKHIR;PERIODE;FCR_ACT_lag_14;DG_ACT_lag_1;DG_ACT_lag_2;DG_ACT_lag_3;MATI_lag_1;MATI_lag_2;MATI_lag_3;MATI_lag_7;MATI_lag_14;JML_DEPLESI_lag_14;DELTA_PAKAN_GR/EKOR_lag_1;DELTA_PAKAN_GR/EKOR_lag_2;DELTA_PAKAN_GR/EKOR_lag_3;DELTA_PAKAN_GR/EKOR_lag_7;DELTA_PAKAN_GR/EKOR_lag_14;DELTA_DG_lag_1;DELTA_DG_lag_2;DELTA_DG_lag_3;DELTA_DG_lag_7;DELTA_DG_lag_14;PAKAN_ACT_GR/EK_rolling_std_3;PAKAN_ACT_GR/EK_rolling_std_7;PAKAN_ACT_GR/EK_rolling_std_14;DG_ACT_rolling_std_3;DG_ACT_rolling_std_7;DG_ACT_rolling_std_14;DG_ACT_rolling_min_14;SUHU_MAX_rolling_std_3;SUHU_MAX_rolling_std_7;SUHU_MAX_rolling_std_14;MATI_rolling_mean_3;MATI_rolling_std_3;MATI_rolling_min_3;MATI_rolling_max_3;MATI_rolling_mean_7;MATI_rolling_std_7;MATI_rolling_min_7;MATI_rolling_max_7;MATI_rolling_mean_14;MATI_rolling_std_14;MATI_rolling_min_14;MATI_rolling_max_14;JML_DEPLESI_rolling_std_3;JML_DEPLESI_rolling_std_7;JML_DEPLESI_rolling_std_14;DELTA_PAKAN_GR/EKOR_rolling_std_3;DELTA_PAKAN_GR/EKOR_rolling_max_3;DELTA_PAKAN_GR/EKOR_rolling_mean_7;DELTA_PAKAN_GR/EKOR_rolling_std_7;DELTA_PAKAN_GR/EKOR_rolling_max_7;DELTA_PAKAN_GR/EKOR_rolling_mean_14;DELTA_PAKAN_GR/EKOR_rolling_std_14;DELTA_PAKAN_GR/EKOR_rolling_max_14;DELTA_DG_rolling_mean_3;DELTA_DG_rolling_min_3;DELTA_DG_rolling_max_3;DELTA_DG_rolling_mean_7;DELTA_DG_rolling_std_7;DELTA_DG_rolling_min_7;DELTA_DG_rolling_max_7;DELTA_DG_rolling_mean_14;DELTA_DG_rolling_min_14;PAKAN_DG_RATIO;PAKAN_ACT_GR/EK_momentum_1;PAKAN_ACT_GR/EK_acceleration;PAKAN_ACT_GR/EK_volatility_3;PAKAN_ACT_GR/EK_trend_slope_3;DG_ACT_momentum_1;DG_ACT_acceleration;DG_ACT_volatility_3;DG_ACT_trend_slope_3;SUHU_MAX_momentum_1;SUHU_MAX_acceleration;SUHU_MAX_volatility_3;MATI_momentum_1;MATI_acceleration;MATI_volatility_3;MATI_trend_slope_3;JML_DEPLESI_acceleration;JML_DEPLESI_volatility_3;DELTA_PAKAN_GR/EKOR_momentum_1;DELTA_PAKAN_GR/EKOR_acceleration;DELTA_PAKAN_GR/EKOR_volatility_3;DELTA_PAKAN_GR/EKOR_trend_slope_3;FEED_EFFICIENCY_lag_1
1;9;9;0.1;0.0;0;22;15;8;0.321;0.255;-0.066;0;19991;5;0.255;22.0;22.0;22.0;9.0;9.0;9.0;9.0;9.0;9.0;0.0;0.0;0.0;0.0;0.0;8.0;8.0;8.0;8.0;8.0;3.536;3.536;3.536;1.414;1.414;1.414;22.0;0.0;0.0;0.0;9.0;2.828;9.0;9.0;9.0;2.828;9.0;9.0;9.0;2.828;9.0;9.0;9.192;9.192;9.192;0.707;0.0;0.0;0.707;0.0;0.0;0.707;0.0;8.0;8.0;8.0;8.0;3.536;8.0;8.0;8.0;8.0;0.795;5.0;-5.0;3.536;2.5;-2.0;5.0;3.536;0.5;0.0;0.0;0.0;4.0;-8.0;5.657;0.0;-4.0;2.828;1.0;-5.0;3.536;-1.5;3.922
2;13;22;0.23;0.0;0;20;18;3;0.549;0.442;-0.107;0;19978;5;0.255;22.0;22.0;22.0;9.0;9.0;9.0;9.0;9.0;9.0;0.0;0.0;0.0;0.0;0.0;8.0;8.0;8.0;8.0;8.0;3.536;3.536;3.536;1.414;1.414;1.414;20.0;0.0;0.0;0.0;11.0;2.828;9.0;13.0;11.0;2.828;9.0;13.0;11.0;2.828;9.0;13.0;9.192;9.192;9.192;0.707;1.0;0.5;0.707;1.0;0.5;0.707;1.0;5.5;3.0;8.0;5.5;3.536;3.0;8.0;5.5;3.0;1.125;5.0;-5.0;3.536;2.5;-2.0;5.0;3.536;0.5;0.0;0.0;0.0;4.0;-8.0;5.657;0.0;-4.0;2.828;1.0;-5.0;3.536;-1.5;3.922
3;9;31;0.36;-1.0;-3;23;19;3;0.711;0.558;-0.153;0;19969;5;0.255;20.0;22.0;22.0;13.0;9.0;9.0;9.0;9.0;9.0;1.0;0.0;0.0;0.0;0.0;3.0;8.0;8.0;8.0;8.0;2.887;2.887;2.887;1.528;1.528;1.528;20.0;0.0;0.0;0.0;10.333;2.309;9.0;13.0;10.333;2.309;9.0;13.0;10.333;2.309;9.0;13.0;11.06;11.06;11.06;2.082;1.0;-0.667;2.082;1.0;-0.667;2.082;1.0;4.667;3.0;8.0;4.667;2.887;3.0;8.0;4.667;3.0;0.978;0.0;-5.0;3.536;2.5;3.0;5.0;3.536;0.5;0.0;0.0;0.0;-4.0;-8.0;5.657;0.0;-4.0;2.828;-4.0;-5.0;3.536;-1.5;2.262
4;12;43;0.49;-2.0;-8;25;21;1;0.826;0.64;-0.186;0;19957;5;0.255;23.0;20.0;22.0;9.0;13.0;9.0;9.0;9.0;9.0;-3.0;1.0;0.0;0.0;0.0;3.0;3.0;8.0;8.0;8.0;1.501;3.179;3.179;2.517;2.082;2.082;20.0;0.0;0.0;0.0;11.333;2.082;9.0;13.0;10.75;2.062;9.0;13.0;10.75;2.062;9.0;13.0;10.536;14.361;14.361;3.055;1.0;-1.75;2.754;1.0;-1.75;2.754;1.0;2.333;1.0;3.0;3.75;2.986;1.0;8.0;3.75;1.0;1.004;2.6;2.6;2.501;1.3;2.0;-1.0;2.646;2.5;0.0;0.0;0.0;3.0;7.0;4.359;-0.5;3.0;2.082;-2.0;2.0;2.517;-3.0;1.792
5;10;53;0.62;0.0;-8;38;32;11;0.914;0.701;-0.213;0;19947;5;0.255;25.0;23.0;20.0;12.0;9.0;13.0;9.0;9.0;9.0;-5.0;-3.0;1.0;0.0;0.0;1.0;3.0;3.0;8.0;8.0;6.652;6.514;6.514;8.145;7.162;7.162;20.0;0.0;0.0;0.0;10.333;1.528;9.0;12.0;10.6;1.817;9.0;13.0;10.6;1.817;9.0;13.0;11.015;17.257;17.257;3.055;1.0;-1.2;2.683;1.0;-1.2;2.683;1.0;5.0;1.0;11.0;5.2;4.147;1.0;11.0;5.2;1.0;0.924;10.0;7.4;5.188;6.3;13.0;11.0;6.083;7.5;0.0;0.0;0.0;-2.0;-5.0;3.606;0.5;-2.0;1.528;6.0;8.0;5.292;2.0;1.562
6;14;67;0.75;1.0;-7;32;34;2;0.979;0.786;-0.193;0;19933;5;0.255;38.0;25.0;23.0;10.0;12.0;9.0;9.0;9.0;9.0;1.0;-5.0;-3.0;0.0;0.0;11.0;1.0;3.0;8.0;8.0;7.638;8.619;8.619;6.506;6.919;6.919;20.0;0.0;0.0;0.0;12.0;2.0;10.0;14.0;11.167;2.137;9.0;14.0;11.167;2.137;9.0;14.0;12.055;21.145;21.145;3.786;2.0;-0.667;2.733;2.0;-0.667;2.733;2.0;4.667;1.0;11.0;4.667;3.933;1.0;11.0;4.667;1.0;1.253;5.0;-5.0;3.775;7.5;-6.0;-19.0;9.539;3.5;0.0;0.0;0.0;4.0;6.0;3.215;1.0;4.0;2.0;1.0;-5.0;4.041;3.5;1.427
7;6;73;0.68;1.0;-2;43;45;10;1.029;0.832;-0.197;270;19927;5;0.255;32.0;38.0;25.0;14.0;10.0;12.0;9.0;9.0;9.0;2.0;1.0;-5.0;0.0;0.0;2.0;11.0;1.0;8.0;8.0;5.05;10.418;10.418;5.508;8.832;8.832;20.0;0.0;0.0;0.0;10.0;4.0;6.0;14.0;10.429;2.76;6.0;14.0;10.429;2.76;6.0;14.0;10.263;23.508;23.508;0.577;2.0;-0.286;2.69;2.0;-0.286;2.69;2.0;7.667;2.0;11.0;5.429;4.117;1.0;11.0;5.429;1.0;1.051;5.1;0.1;2.858;5.05;11.0;17.0;10.44;2.5;0.0;0.0;0.0;-8.0;-12.0;6.0;-2.0;-8.0;4.0;0.0;-1.0;3.215;0.5;1.272
8;11;84;1.01;2.0;-2;47;53;10;1.068;0.87;-0.198;268;19916;5;0.255;43.0;32.0;38.0;6.0;14.0;10.0;9.0;9.0;9.0;2.0;2.0;1.0;0.0;0.0;10.0;2.0;11.0;8.0;8.0;5.05;11.321;12.062;7.767;10.438;10.361;20.0;1.155;0.756;0.707;10.333;4.041;6.0;14.0;10.714;2.69;6.0;14.0;10.5;2.563;6.0;14.0;8.622;22.736;26.234;1.732;5.0;0.429;3.359;5.0;0.375;3.114;5.0;7.333;2.0;10.0;5.714;4.386;1.0;11.0;6.0;1.0;1.068;5.0;-0.1;0.058;5.05;4.0;-7.0;8.544;7.5;-2.0;-2.0;1.155;5.0;13.0;7.234;-1.5;5.0;4.041;3.0;3.0;1.528;1.5;1.202
9;10;94;1.14;1.0;1;38;49;-4;1.099;0.937;-0.162;274;19906;5;0.255;47.0;43.0;32.0;11.0;6.0;14.0;13.0;9.0;9.0;5.0;2.0;2.0;1.0;0.0;10.0;10.0;2.0;3.0;8.0;5.05;12.325;13.646;4.509;8.934;9.95;20.0;1.155;0.976;0.882;9.0;2.646;6.0;11.0;10.286;2.498;6.0;14.0;10.444;2.404;6.0;14.0;10.504;22.508;28.98;1.732;5.0;0.571;3.409;5.0;0.556;2.963;5.0;5.333;-4.0;10.0;4.714;5.707;-4.0;11.0;4.889;-4.0;1.455;5.1;0.1;0.058;5.05;-9.0;-13.0;10.149;-2.5;0.0;2.0;1.155;-1.0;-6.0;6.506;2.0;-1.0;2.646;-3.0;-6.0;3.0;0.0;1.149
10;15;109;1.27;0.0;-3;53;57;8;1.129;0.955;-0.174;281;19891;5;0.255;38.0;47.0;43.0;10.0;11.0;6.0;9.0;9.0;9.0;2.0;5.0;2.0;-3.0;0.0;-4.0;10.0;10.0;3.0;8.0;2.944;11.154;14.402;7.55;9.325;11.493;20.0;0.0;1.069;0.966;12.0;2.646;10.0;15.0;11.143;2.968;6.0;15.0;10.9;2.685;6.0;15.0;12.583;22.998;32.579;3.0;5.0;0.857;3.132;5.0;0.4;2.836;5.0;4.667;-4.0;10.0;5.429;5.769;-4.0;11.0;5.2;-4.0;1.043;0.0;-5.1;2.916;2.55;15.0;24.0;12.014;3.0;0.0;0.0;1.155;5.0;6.0;3.464;2.0;5.0;2.646;-3.0;0.0;3.464;-3.0;1.067
11;13;122;1.4;0.0;-3;35;42;-14;1.149;1.025;-0.124;289;19878;5;0.255;53.0;38.0;47.0;15.0;10.0;11.0;12.0;9.0;9.0;-1.0;2.0;5.0;-5.0;0.0;8.0;-4.0;10.0;1.0;8.0;4.388;9.667;15.755;9.644;7.29;10.907;20.0;0.0;1.069;1.009;12.667;2.517;10.0;15.0;11.286;3.039;6.0;15.0;11.091;2.625;6.0;15.0;14.012;24.194;36.357;1.528;2.0;1.571;1.902;5.0;0.364;2.693;5.0;-3.333;-14.0;8.0;3.286;9.358;-14.0;11.0;3.455;-14.0;1.797;7.6;7.6;3.873;3.8;-18.0;-33.0;17.059;-1.5;0.0;0.0;0.0;-2.0;-7.0;3.786;1.5;-2.0;2.517;1.0;4.0;2.309;-1.0;1.047
12;12;134;1.53;0.0;-6;39;26;-16;1.169;1.087;-0.082;297;19866;5;0.255;35.0;53.0;38.0;13.0;15.0;10.0;10.0;9.0;9.0;0.0;-1.0;2.0;1.0;0.0;-14.0;8.0;-4.0;11.0;8.0;6.391;9.691;17.163;9.452;7.234;10.492;20.0;0.0;0.976;1.03;13.333;1.528;12.0;15.0;11.571;2.992;6.0;15.0;11.167;2.517;6.0;15.0;12.503;25.132;40.085;0.577;0.0;1.429;1.988;5.0;0.333;2.57;5.0;-7.333;-16.0;8.0;-0.571;11.058;-16.0;10.0;1.833;-16.0;1.744;5.1;-2.5;3.873;6.35;4.0;22.0;16.803;-7.0;0.0;0.0;0.0;-1.0;1.0;3.786;-1.5;-1.0;1.528;0.0;-1.0;2.082;0.5;0.976
13;12;146;1.68;0.0;-11;61;29;5;1.186;1.1;-0.086;305;19854;5;0.255;39.0;35.0;53.0;12.0;13.0;15.0;14.0;9.0;9.0;0.0;0.0;-1.0;2.0;0.0;-16.0;-14.0;8.0;2.0;8.0;5.05;9.883;18.592;14.0;9.245;12.433;20.0;0.0;0.756;1.038;12.333;0.577;12.0;13.0;11.286;2.812;6.0;15.0;11.231;2.421;6.0;15.0;12.0;26.798;43.775;0.0;0.0;1.143;2.035;5.0;0.308;2.463;5.0;-8.333;-16.0;5.0;-0.143;11.231;-16.0;10.0;2.077;-16.0;1.197;5.0;-0.1;1.473;5.05;22.0;18.0;20.033;13.0;0.0;0.0;0.0;0.0;1.0;1.0;-0.5;0.0;0.577;0.0;0.0;0.577;-0.0;0.92
14;16;162;1.79;0.0;-17;69;37;8;1.208;1.103;-0.105;313;19838;5;0.255;61.0;39.0;35.0;12.0;12.0;13.0;6.0;9.0;9.0;0.0;0.0;0.0;2.0;0.0;5.0;-16.0;-14.0;10.0;8.0;5.05;10.287;20.046;15.535;12.786;14.752;20.0;0.0;0.0;1.038;13.333;2.309;12.0;16.0;12.714;2.138;10.0;16.0;11.571;2.652;6.0;16.0;14.048;28.035;47.938;0.0;0.0;0.857;2.035;5.0;0.286;2.367;5.0;-1.0;-16.0;8.0;-0.429;10.952;-16.0;10.0;2.5;-16.0;1.132;5.1;0.1;0.058;5.05;8.0;-14.0;9.452;15.0;0.0;0.0;0.0;4.0;4.0;2.646;2.0;4.0;2.309;0.0;0.0;0.0;-0.0;0.909
15;16;178;1.92;0.0;-18;77;49;12;1.219;1.1;-0.119;320;19822;5;0.255;69.0;61.0;39.0;16.0;12.0;12.0;11.0;9.0;9.0;0.0;0.0;0.0;5.0;0.0;8.0;5.0;-16.0;10.0;8.0;5.1;10.852;20.425;8.0;16.537;17.042;20.0;1.155;0.756;1.267;14.667;2.309;12.0;16.0;13.429;2.299;10.0;16.0;12.071;2.786;6.0;16.0;16.0;29.513;49.379;0.577;0.0;0.0;1.0;2.0;0.214;2.392;5.0;8.333;5.0;12.0;-0.143;11.291;-16.0;12.0;2.786;-16.0;1.081;5.1;0.0;0.058;5.1;8.0;0.0;8.083;8.0;-2.0;-2.0;1.155;0.0;-4.0;2.309;2.0;0.0;2.309;-1.0;-1.0;0.577;-0.5;0.907
16;11;189;2.06;-1.0;-19;53;35;-15;1.229;1.142;-0.087;327;19811;5;0.442;77.0;69.0;61.0;16.0;16.0;12.0;10.0;13.0;22.0;-1.0;0.0;0.0;2.0;1.0;12.0;8.0;5.0;-4.0;3.0;5.1;11.574;20.884;12.22;15.163;15.88;23.0;1.155;0.976;1.399;14.333;2.887;11.0;16.0;13.571;2.07;11.0;16.0;11.929;2.786;6.0;16.0;13.577;29.359;50.763;1.0;0.0;-0.571;0.787;0.0;0.0;2.449;5.0;1.667;-15.0;12.0;-1.714;12.606;-16.0;12.0;1.5;-16.0;1.666;5.1;-0.0;0.0;5.1;-24.0;-32.0;18.475;-8.0;0.0;2.0;1.155;-5.0;-5.0;4.509;-2.5;-5.0;2.887;-1.0;0.0;0.577;-1.0;0.909
17;11;200;2.18;-1.0;-20;57;21;-14;1.239;1.179;-0.06;334;19800;5;0.558;53.0;77.0;69.0;11.0;16.0;16.0;15.0;9.0;31.0;-2.0;-1.0;0.0;-1.0;-3.0;-15.0;12.0;8.0;8.0;3.0;5.1;10.979;20.763;12.858;15.137;14.784;25.0;0.0;1.069;1.46;12.667;2.887;11.0;16.0;13.0;2.16;11.0;16.0;12.071;2.674;6.0;16.0;11.0;29.062;51.624;1.0;-1.0;-0.857;1.215;0.0;0.0;2.449;5.0;-5.667;-15.0;12.0;-4.857;12.522;-16.0;12.0;0.286;-16.0;1.639;5.1;0.0;0.0;5.1;4.0;28.0;17.436;-10.0;0.0;0.0;1.155;0.0;5.0;2.887;-2.5;0.0;2.887;-1.0;0.0;0.0;-1.0;0.876
18;15;215;2.31;-1.0;-22;80;27;6;1.249;1.183;-0.066;343;19785;5;0.64;57.0;53.0;77.0;11.0;11.0;16.0;13.0;12.0;43.0;-3.0;-2.0;-1.0;0.0;-5.0;-14.0;-15.0;12.0;-14.0;1.0;5.15;11.017;20.29;14.572;14.338;15.59;32.0;0.0;1.069;1.46;12.333;2.309;11.0;15.0;13.286;2.289;11.0;16.0;12.286;2.785;6.0;16.0;13.051;29.214;52.819;0.577;-2.0;-1.286;1.38;0.0;0.143;2.179;5.0;-7.667;-15.0;6.0;-2.0;12.369;-16.0;12.0;0.643;-16.0;1.232;5.2;0.1;0.058;5.15;23.0;19.0;23.643;13.5;0.0;0.0;0.0;4.0;4.0;4.509;2.0;4.0;2.309;0.0;1.0;0.577;-0.5;0.848
19;16;231;2.44;-1.0;-24;81;30;4;1.259;1.192;-0.067;378;19769;5;0.701;80.0;57.0;53.0;15.0;11.0;11.0;12.0;10.0;53.0;-3.0;-3.0;-2.0;0.0;1.0;6.0;-14.0;-15.0;-16.0;11.0;5.15;11.056;20.486;13.577;11.47;16.892;32.0;0.0;0.976;1.399;14.0;2.646;11.0;16.0;13.857;2.41;11.0;16.0;12.714;2.867;6.0;16.0;15.503;29.607;54.153;0.577;-2.0;-1.571;1.272;0.0;-0.071;2.235;5.0;-1.333;-14.0;6.0;0.857;10.808;-15.0;12.0;0.143;-16.0;1.28;5.1;-0.1;0.058;5.15;1.0;-22.0;11.93;12.0;0.0;0.0;0.0;1.0;-3.0;2.082;2.5;1.0;2.646;1.0;1.0;1.0;0.5;0.845
20;7;238;2.57;0.0;-24;100;71;20;1.272;1.187;-0.085;383;19762;5;0.786;81.0;80.0;57.0;16.0;15.0;11.0;12.0;14.0;67.0;-2.0;-3.0;-3.0;0.0;2.0;4.0;6.0;-14.0;5.0;2.0;7.79;12.338;21.374;11.269;15.942;19.461;35.0;0.0;0.756;1.267;12.667;4.933;7.0;16.0;13.143;3.532;7.0;16.0;12.214;3.215;6.0;16.0;11.79;27.853;54.937;1.528;0.0;-1.571;1.272;0.0;-0.214;2.155;5.0;10.0;4.0;20.0;3.0;13.026;-15.0;20.0;1.429;-16.0;1.139;10.2;5.1;2.916;7.65;19.0;18.0;11.719;10.0;0.0;0.0;0.0;-9.0;-10.0;6.807;-4.0;-9.0;4.933;2.0;1.0;1.0;1.5;0.839
21;3;241;2.7;0.0;-31;87;56;5;1.294;1.201;-0.093;387;19759;5;0.832;100.0;81.0;80.0;7.0;16.0;15.0;16.0;6.0;73.0;0.0;-2.0;-3.0;0.0;2.0;20.0;4.0;6.0;8.0;10.0;7.747;13.094;22.169;9.713;16.471;20.133;35.0;0.0;0.0;1.038;8.667;6.658;3.0;16.0;11.286;4.923;3.0;16.0;12.0;3.721;3.0;16.0;5.132;24.856;53.902;1.0;0.0;-1.714;1.113;0.0;-0.429;2.065;5.0;9.667;4.0;20.0;2.571;12.882;-15.0;20.0;1.071;-16.0;1.367;5.0;-5.2;2.974;7.6;-13.0;-32.0;16.042;3.0;0.0;0.0;0.0;-4.0;5.0;5.0;-6.5;-4.0;6.658;-1.0;-3.0;1.528;0.5;0.842
22;4;245;2.83;-1.0;-42;110;81;26;1.137;1.195;0.058;391;19755;5;0.87;87.0;100.0;81.0;3.0;7.0;16.0;16.0;11.0;84.0;-1.0;0.0;-2.0;-1.0;5.0;5.0;20.0;4.0;12.0;10.0;5.05;13.446;22.883;11.533;20.812;23.178;35.0;1.155;0.756;1.267;4.667;2.082;3.0;7.0;9.571;5.094;3.0;16.0;11.5;4.292;3.0;16.0;3.512;21.777;51.887;1.0;0.0;-1.857;1.069;0.0;-0.929;1.385;2.0;17.0;5.0;26.0;4.571;15.426;-15.0;26.0;2.214;-16.0;1.127;5.1;0.1;2.974;5.05;23.0;36.0;19.732;5.0;-2.0;-2.0;1.155;1.0;5.0;5.0;-1.5;1.0;2.082;-1.0;0.0;1.732;-1.0;0.833
23;4;249;2.96;0.0;-49;94;89;8;1.337;1.21;-0.127;394;19751;5;0.937;110.0;87.0;100.0;4.0;3.0;7.0;11.0;10.0;94.0;-2.0;-1.0;0.0;-2.0;2.0;26.0;5.0;20.0;-15.0;-4.0;6.391;13.987;23.844;11.79;16.99;22.586;35.0;1.155;0.976;1.399;3.667;0.577;3.0;4.0;8.571;5.442;3.0;16.0;11.071;4.731;3.0;16.0;4.0;17.727;48.835;1.0;0.0;-1.571;1.272;0.0;-1.071;1.141;0.0;13.0;5.0;26.0;7.857;12.786;-14.0;26.0;3.071;-16.0;1.4;7.6;2.5;1.473;6.35;-16.0;-39.0;21.703;3.5;0.0;2.0;1.155;0.0;-1.0;2.646;0.5;0.0;0.577;2.0;3.0;1.732;0.5;0.837
24;14;263;3.09;3.0;-52;98;99;10;1.36;1.228;-0.132;397;19737;5;0.955;94.0;110.0;87.0;4.0;4.0;3.0;11.0;15.0;109.0;0.0;-2.0;-1.0;-3.0;-1.0;8.0;26.0;5.0;-14.0;8.0;10.31;15.835;25.055;8.327;10.9;23.004;35.0;0.0;1.069;1.46;7.333;5.774;4.0;14.0;9.0;5.774;3.0;16.0;11.0;4.674;3.0;16.0;9.452;14.975;46.491;4.163;6.0;-0.286;2.984;6.0;-0.571;2.209;6.0;14.667;8.0;26.0;11.286;8.42;4.0;26.0;3.214;-16.0;1.473;12.8;5.2;3.928;10.2;4.0;20.0;19.502;-6.0;0.0;0.0;1.155;10.0;10.0;5.508;5.0;10.0;5.774;6.0;4.0;3.512;4.0;0.826
25;14;277;3.22;3.0;-55;90;98;0;1.382;1.255;-0.127;400;19723;5;1.025;98.0;94.0;110.0;14.0;4.0;4.0;15.0;13.0;122.0;6.0;0.0;-2.0;-3.0;0.0;10.0;8.0;26.0;6.0;-14.0;10.355;17.044;26.544;4.0;9.499;20.303;39.0;0.0;1.069;1.46;10.667;5.774;4.0;14.0;8.857;5.61;3.0;16.0;11.071;4.714;3.0;16.0;14.0;15.837;44.67;4.163;8.0;1.286;4.03;8.0;0.0;3.187;8.0;6.0;0.0;10.0;10.429;9.307;0.0;26.0;4.214;-16.0;1.69;7.7;-5.1;2.974;10.25;-8.0;-12.0;10.066;-2.0;0.0;0.0;0.0;0.0;-10.0;5.774;5.0;0.0;5.774;2.0;-4.0;2.309;4.0;0.814
26;16;293;3.35;5.0;-55;88;94;-4;1.405;1.287;-0.118;402;19707;5;1.087;90.0;98.0;94.0;14.0;14.0;4.0;16.0;12.0;134.0;8.0;6.0;0.0;-2.0;0.0;0.0;10.0;8.0;4.0;-16.0;9.031;18.11;28.329;5.292;8.139;16.958;53.0;0.0;0.976;1.399;14.667;1.155;14.0;16.0;8.857;5.61;3.0;16.0;11.357;4.893;3.0;16.0;15.011;20.616;43.511;3.055;12.0;3.286;5.376;12.0;0.857;4.521;12.0;2.0;-4.0;10.0;9.286;10.626;-4.0;26.0;5.071;-15.0;1.845;10.3;2.6;2.55;9.0;-2.0;6.0;6.0;-5.0;0.0;0.0;0.0;2.0;2.0;5.292;1.0;2.0;1.155;4.0;2.0;2.0;3.0;0.797
27;5;298;3.4;-5.0;-77;94;94;0;1.426;1.3;-0.126;404;19702;5;1.1;88.0;90.0;98.0;16.0;14.0;14.0;7.0;12.0;146.0;12.0;8.0;6.0;0.0;0.0;-4.0;0.0;10.0;20.0;5.0;10.15;15.496;27.033;3.055;7.871;16.119;53.0;0.0;0.756;1.267;11.667;5.859;5.0;16.0;8.571;5.769;3.0;16.0;10.857;5.172;3.0;16.0;10.97;23.223;41.647;14.0;12.0;1.286;8.499;12.0;-0.143;6.024;12.0;-1.333;-4.0;0.0;6.429;9.931;-4.0;26.0;4.714;-15.0;1.512;-20.3;-30.6;16.966;-5.0;6.0;8.0;7.024;2.0;0.0;0.0;0.0;-11.0;-13.0;7.0;-4.5;-11.0;5.859;-26.0;-30.0;16.773;-11.0;0.777
28;12;310;3.61;-13.0;-118;95;95;0;1.446;1.303;-0.143;405;19690;5;1.103;94.0;88.0;90.0;5.0;16.0;14.0;3.0;16.0;162.0;-14.0;12.0;8.0;-1.0;0.0;0.0;-4.0;0.0;5.0;8.0;16.599;13.561;24.774;3.786;7.161;15.733;53.0;0.0;0.0;1.038;11.0;5.568;5.0;16.0;9.857;5.305;4.0;16.0;10.571;4.972;3.0;16.0;8.737;25.125;40.679;22.121;12.0;-3.143;15.269;12.0;-2.429;10.427;12.0;-1.333;-4.0;0.0;5.714;10.226;-4.0;26.0;4.143;-15.0;1.363;-12.6;7.7;15.917;-16.45;1.0;-5.0;4.041;3.5;0.0;0.0;0.0;7.0;18.0;9.292;-2.0;7.0;5.568;-18.0;8.0;15.535;-22.0;0.769
1;23;23;0.1;-2.0;-5;22;-5;8;0.321;0.255;-0.066;0;19977;6;0.255;22.0;22.0;22.0;23.0;23.0;23.0;23.0;23.0;23.0;-5.0;-5.0;-5.0;-5.0;-5.0;8.0;8.0;8.0;8.0;8.0;7.071;7.071;7.071;3.536;3.536;3.536;22.0;0.0;0.0;0.0;23.0;4.95;23.0;23.0;23.0;4.95;23.0;23.0;23.0;4.95;23.0;23.0;11.314;11.314;11.314;4.243;-5.0;-5.0;4.243;-5.0;-5.0;4.243;-5.0;8.0;8.0;8.0;8.0;5.657;8.0;8.0;8.0;8.0;0.568;10.0;-9.9;7.0;5.05;-5.0;8.0;5.657;-1.0;0.0;0.0;0.0;-7.0;3.0;2.121;-5.5;-4.0;2.828;6.0;-10.0;7.071;1.0;3.922
2;16;39;0.23;0.0;-5;17;-5;0;0.549;0.515;-0.034;0;19961;6;0.255;22.0;22.0;22.0;23.0;23.0;23.0;23.0;23.0;23.0;-5.0;-5.0;-5.0;-5.0;-5.0;8.0;8.0;8.0;8.0;8.0;7.071;7.071;7.071;3.536;3.536;3.536;17.0;0.0;0.0;0.0;19.5;4.95;16.0;23.0;19.5;4.95;16.0;23.0;19.5;4.95;16.0;23.0;11.314;11.314;11.314;4.243;1.0;-2.0;4.243;1.0;-2.0;4.243;1.0;4.0;0.0;8.0;4.0;5.657;0.0;8.0;4.0;0.0;1.324;10.0;-9.9;7.0;5.05;-5.0;8.0;5.657;-1.0;0.0;0.0;0.0;-7.0;3.0;2.121;-5.5;-4.0;2.828;6.0;-10.0;7.071;1.0;3.922
3;12;51;0.36;-1.0;-8;20;-6;0;0.711;0.659;-0.052;0;19949;6;0.255;17.0;22.0;22.0;16.0;23.0;23.0;23.0;23.0;23.0;1.0;-5.0;-5.0;-5.0;-5.0;0.0;8.0;8.0;8.0;8.0;5.803;5.803;5.803;2.517;2.517;2.517;17.0;0.0;0.0;0.0;17.0;5.568;12.0;23.0;17.0;5.568;12.0;23.0;17.0;5.568;12.0;23.0;14.048;14.048;14.048;3.055;1.0;-2.333;3.055;1.0;-2.333;3.055;1.0;2.667;0.0;8.0;2.667;4.619;0.0;8.0;2.667;0.0;1.13;0.1;-9.9;7.0;5.05;3.0;8.0;5.657;-1.0;0.0;0.0;0.0;-4.0;3.0;2.121;-5.5;-4.0;2.828;-4.0;-10.0;7.071;1.0;1.942
