AGE;MATI;JML_DEPLESI;STD_CUM_DEPLESI_%;PAKAN_STD_CUM_GR/EK;DELTA_PAKAN_ZAK;DELTA_PAKAN_CUM_GR/EKOR;DG_ACT;DELTA_ABW;DELTA_DG;FCR_STD;FCR_ACT;DELTA_FCR;IP_STD;IP_ACT;JUMLAH_AYAM_AKHIR;PERIODE;FCR_ACT_lag_1;FCR_ACT_lag_7;FCR_ACT_lag_14;PAKAN_ACT_GR/EK_lag_14;DG_ACT_lag_1;DG_ACT_lag_2;DG_ACT_lag_3;DG_ACT_lag_7;DG_ACT_lag_14;MATI_lag_1;MATI_lag_2;MATI_lag_3;MATI_lag_7;MATI_lag_14;JML_DEPLESI_lag_7;JML_DEPLESI_lag_14;DELTA_PAKAN_GR/EKOR_lag_1;DELTA_PAKAN_GR/EKOR_lag_2;DELTA_PAKAN_GR/EKOR_lag_3;DELTA_PAKAN_GR/EKOR_lag_7;DELTA_PAKAN_GR/EKOR_lag_14;DELTA_DG_lag_1;DELTA_DG_lag_2;DELTA_DG_lag_3;DELTA_DG_lag_7;DELTA_DG_lag_14;PAKAN_ACT_GR/EK_rolling_std_3;PAKAN_ACT_GR/EK_rolling_std_7;PAKAN_ACT_GR/EK_rolling_std_14;DG_ACT_rolling_mean_3;DG_ACT_rolling_std_3;DG_ACT_rolling_min_3;DG_ACT_rolling_max_3;DG_ACT_rolling_std_7;DG_ACT_rolling_min_7;DG_ACT_rolling_std_14;DG_ACT_rolling_min_14;MATI_rolling_mean_3;MATI_rolling_std_3;MATI_rolling_min_3;MATI_rolling_max_3;MATI_rolling_mean_7;MATI_rolling_std_7;MATI_rolling_min_7;MATI_rolling_max_7;MATI_rolling_mean_14;MATI_rolling_std_14;MATI_rolling_min_14;MATI_rolling_max_14;JML_DEPLESI_rolling_std_3;JML_DEPLESI_rolling_std_7;JML_DEPLESI_rolling_std_14;DELTA_PAKAN_GR/EKOR_rolling_mean_3;DELTA_PAKAN_GR/EKOR_rolling_std_3;DELTA_PAKAN_GR/EKOR_rolling_min_3;DELTA_PAKAN_GR/EKOR_rolling_max_3;DELTA_PAKAN_GR/EKOR_rolling_mean_7;DELTA_PAKAN_GR/EKOR_rolling_std_7;DELTA_PAKAN_GR/EKOR_rolling_min_7;DELTA_PAKAN_GR/EKOR_rolling_max_7;DELTA_PAKAN_GR/EKOR_rolling_mean_14;DELTA_PAKAN_GR/EKOR_rolling_std_14;DELTA_PAKAN_GR/EKOR_rolling_min_14;DELTA_PAKAN_GR/EKOR_rolling_max_14;DELTA_DG_rolling_mean_3;DELTA_DG_rolling_min_3;DELTA_DG_rolling_max_3;DELTA_DG_rolling_mean_7;DELTA_DG_rolling_std_7;DELTA_DG_rolling_min_7;DELTA_DG_rolling_max_7;DELTA_DG_rolling_mean_14;DELTA_DG_rolling_std_14;DELTA_DG_rolling_min_14;PAKAN_DG_RATIO;PAKAN_ACT_GR/EK_momentum_1;PAKAN_ACT_GR/EK_acceleration;PAKAN_ACT_GR/EK_volatility_3;PAKAN_ACT_GR/EK_trend_slope_3;DG_ACT_momentum_1;DG_ACT_acceleration;DG_ACT_volatility_3;DG_ACT_trend_slope_3;MATI_momentum_1;MATI_acceleration;MATI_volatility_3;MATI_trend_slope_3;JML_DEPLESI_momentum_1;JML_DEPLESI_acceleration;JML_DEPLESI_volatility_3;ABW_ACT_acceleration;ABW_ACT_volatility_3;DELTA_PAKAN_GR/EKOR_momentum_1;DELTA_PAKAN_GR/EKOR_acceleration;DELTA_PAKAN_GR/EKOR_volatility_3;DELTA_PAKAN_GR/EKOR_trend_slope_3;FEED_EFFICIENCY_lag_1
23;7;127;2.96;1656;-1.0;-54.0;103;6;17;1.337;1.286;-0.051;394;418;20873;8;1.289;1.175;1.074;52.5;78.0;72.0;79.0;73.0;43.0;6.0;4.0;7.0;6.0;4.0;86.0;53.0;-1.0;0.0;-4.0;-4.0;0.0;-6.0;-10.0;-1.0;5.0;2.0;4.85;12.679;23.766;84.333;16.442;72.0;103.0;11.385;69.0;16.441;40.0;5.667;1.528;4.0;7.0;5.857;1.574;4.0;8.0;5.286;2.054;1.0;8.0;6.506;12.456;23.25;-1.333;1.528;-3.0;0.0;-1.571;1.512;-4.0;0.0;-1.571;1.505;-4.0;1.0;0.333;-10.0;17.0;-0.571;8.482;-10.0;17.0;0.0;7.716;-14.0;1.256;4.9;0.1;2.743;4.85;25.0;19.0;16.093;15.5;1.0;-1.0;2.646;1.5;7.0;1.0;1.528;25.0;16.442;-2.0;-1.0;3.215;-1.5;0.776
24;10;137;3.09;1803;-1.0;-65.0;93;11;5;1.36;1.299;-0.061;397;426;20863;8;1.286;1.194;1.111;57.3;103.0;78.0;72.0;69.0;42.0;7.0;6.0;4.0;5.0;4.0;91.0;57.0;-3.0;-1.0;0.0;0.0;1.0;17.0;-6.0;-10.0;-2.0;-3.0;6.086;13.235;24.319;91.333;12.583;78.0;103.0;11.633;72.0;15.877;40.0;7.667;2.082;6.0;10.0;6.571;2.149;4.0;10.0;5.714;2.367;1.0;10.0;8.544;13.388;24.43;-1.667;1.155;-3.0;-1.0;-1.714;1.38;-4.0;0.0;-1.714;1.326;-4.0;0.0;5.333;-6.0;17.0;0.429;8.696;-10.0;17.0;0.571;7.773;-14.0;1.469;7.2;2.3;1.358;6.05;-10.0;-35.0;17.521;7.5;3.0;2.0;1.0;2.0;10.0;3.0;2.082;-10.0;12.583;2.0;4.0;2.082;-0.0;0.778
25;7;144;3.22;1958;0.0;-76.0;93;13;3;1.382;1.315;-0.067;400;432;20856;8;1.299;1.211;1.131;62.1;93.0;103.0;78.0;72.0;49.0;10.0;7.0;6.0;8.0;1.0;99.0;58.0;-1.0;-3.0;-1.0;-2.0;-1.0;5.0;17.0;-6.0;-2.0;0.0;7.2;13.792;24.94;96.333;5.774;93.0;103.0;11.328;72.0;15.398;40.0;8.0;1.732;7.0;10.0;6.429;2.07;4.0;10.0;6.143;1.956;3.0;10.0;8.544;14.758;25.136;-1.333;1.528;-3.0;0.0;-1.429;1.512;-4.0;0.0;-1.643;1.393;-4.0;0.0;8.333;3.0;17.0;1.143;8.668;-10.0;17.0;0.786;7.797;-14.0;1.546;7.2;0.0;1.328;7.2;0.0;10.0;18.028;-5.0;-3.0;-6.0;3.055;0.0;7.0;-3.0;1.732;0.0;5.774;1.0;-1.0;2.082;1.5;0.77
26;6;150;3.35;2120;-1.0;-89.0;80;1;-12;1.405;1.344;-0.061;402;429;20850;8;1.315;1.224;1.182;66.9;93.0;93.0;103.0;77.0;40.0;7.0;10.0;7.0;4.0;7.0;103.0;65.0;0.0;-1.0;-3.0;-1.0;-1.0;3.0;5.0;17.0;0.0;-14.0;6.086;13.634;25.301;88.667;7.506;80.0;93.0;11.028;72.0;11.719;58.0;7.667;2.082;6.0;10.0;6.714;1.799;4.0;10.0;6.071;1.94;3.0;10.0;6.506;15.28;25.913;-0.667;0.577;-1.0;0.0;-1.429;1.512;-4.0;0.0;-1.643;1.393;-4.0;0.0;-1.333;-12.0;5.0;-0.571;10.014;-12.0;17.0;0.929;7.519;-12.0;1.859;4.9;-2.3;1.328;6.05;-13.0;-13.0;6.807;-6.5;-1.0;2.0;3.055;-2.0;6.0;-1.0;2.082;-13.0;7.506;-1.0;-2.0;1.528;0.0;0.76
27;6;156;3.4;2285;-1.0;-101.0;102;9;8;1.426;1.354;-0.072;404;438;20844;8;1.344;1.238;1.188;71.7;80.0;93.0;93.0;79.0;58.0;6.0;7.0;10.0;7.0;3.0;110.0;68.0;-1.0;0.0;-1.0;-4.0;-1.0;-12.0;3.0;5.0;-1.0;2.0;4.85;12.7;25.401;91.667;11.06;80.0;102.0;12.162;72.0;11.943;69.0;6.333;0.577;6.0;7.0;6.571;1.813;4.0;10.0;6.286;1.729;4.0;10.0;6.0;15.704;26.265;-1.0;1.0;-2.0;0.0;-1.143;1.069;-3.0;0.0;-1.714;1.383;-4.0;0.0;-0.333;-12.0;8.0;0.714;10.515;-12.0;17.0;1.357;7.752;-12.0;1.505;4.8;-0.1;1.358;4.85;22.0;35.0;17.692;4.5;0.0;1.0;1.528;-0.5;6.0;0.0;0.577;22.0;11.06;-1.0;0.0;1.155;-1.0;0.744
28;9;165;3.61;2455;-1.0;-110.0;98;13;3;1.446;1.371;-0.075;405;442;20835;8;1.354;1.267;1.176;76.5;102.0;80.0;93.0;72.0;70.0;6.0;6.0;7.0;4.0;8.0;114.0;76.0;-2.0;-1.0;0.0;0.0;-2.0;8.0;-12.0;3.0;-10.0;9.0;6.093;13.079;25.532;93.333;11.719;80.0;102.0;9.981;78.0;12.336;69.0;7.0;1.732;6.0;9.0;7.286;1.604;6.0;10.0;6.357;1.823;4.0;10.0;7.55;15.934;27.171;-1.333;0.577;-2.0;-1.0;-1.286;0.951;-3.0;0.0;-1.643;1.393;-4.0;0.0;-0.333;-12.0;8.0;2.571;9.396;-12.0;17.0;0.929;7.457;-12.0;1.641;7.3;2.5;1.415;6.05;-4.0;-26.0;18.175;9.0;3.0;3.0;2.082;1.5;9.0;3.0;1.732;-4.0;11.719;1.0;2.0;1.155;-0.0;0.739
29;9;174;3.74;2635;0.0;-122.0;88;5;-8;1.47;1.397;-0.073;406;440;20826;8;1.371;1.289;1.174;81.3;98.0;102.0;80.0;78.0;70.0;9.0;6.0;6.0;6.0;4.0;120.0;80.0;-1.0;-2.0;-1.0;-1.0;-3.0;3.0;8.0;-12.0;-6.0;5.0;7.3;13.47;25.652;96.0;7.211;88.0;102.0;8.112;80.0;11.829;69.0;8.0;1.732;6.0;9.0;7.714;1.604;6.0;10.0;6.714;1.816;4.0;10.0;9.0;16.175;28.087;-1.0;1.0;-2.0;0.0;-1.143;1.069;-3.0;0.0;-1.429;1.399;-4.0;0.0;1.0;-8.0;8.0;2.286;9.725;-12.0;17.0;0.0;7.716;-12.0;1.91;7.3;-0.0;1.443;7.3;-10.0;-6.0;17.01;-7.0;0.0;-3.0;1.732;1.5;9.0;0.0;1.732;-10.0;7.211;1.0;0.0;1.155;1.0;0.729
30;7;181;3.87;2818;0.0;-132.0;91;-1;-6;1.491;1.421;-0.07;407;439;20819;8;1.397;1.286;1.175;86.1;88.0;98.0;102.0;103.0;73.0;9.0;9.0;6.0;7.0;6.0;127.0;86.0;0.0;-1.0;-2.0;-3.0;-4.0;-8.0;3.0;8.0;17.0;5.0;6.093;13.112;25.405;92.333;5.132;88.0;98.0;7.058;80.0;11.507;69.0;8.333;1.155;7.0;9.0;7.714;1.604;6.0;10.0;6.786;1.805;4.0;10.0;8.021;16.015;28.921;-0.333;0.577;-1.0;0.0;-0.714;0.756;-2.0;0.0;-1.143;1.231;-4.0;0.0;-3.667;-8.0;3.0;-1.0;7.572;-12.0;8.0;-0.786;7.728;-12.0;1.9;4.8;-2.5;1.443;6.05;3.0;13.0;6.506;-3.5;-2.0;-2.0;2.517;-1.0;7.0;-2.0;1.155;3.0;5.132;0.0;-1.0;0.577;0.5;0.716
31;9;190;4.0;3004;0.0;-140.0;106;7;8;1.511;1.435;-0.076;408;445;20810;8;1.421;1.299;1.194;95.7;91.0;88.0;98.0;93.0;69.0;7.0;9.0;9.0;10.0;5.0;137.0;91.0;0.0;0.0;-1.0;-1.0;0.0;-6.0;-8.0;3.0;5.0;-2.0;4.85;12.763;25.473;95.0;9.644;88.0;106.0;8.813;80.0;11.708;72.0;8.333;1.155;7.0;9.0;7.571;1.397;6.0;9.0;7.071;1.817;4.0;10.0;8.021;16.859;29.782;0.0;0.0;0.0;0.0;-0.571;0.787;-2.0;0.0;-1.143;1.231;-4.0;0.0;-2.0;-8.0;8.0;-0.571;8.039;-12.0;8.0;-0.071;8.062;-12.0;1.677;4.9;0.1;1.415;4.85;15.0;12.0;12.503;9.0;2.0;4.0;2.0;-0.0;9.0;2.0;1.155;15.0;9.644;0.0;0.0;0.577;-0.0;0.704
32;9;199;4.13;3201;-3.0;-162.0;109;18;10;1.534;1.444;-0.09;408;451;20801;8;1.435;1.315;1.211;100.5;106.0;91.0;88.0;93.0;72.0;9.0;7.0;9.0;7.0;8.0;144.0;99.0;0.0;0.0;0.0;0.0;-2.0;8.0;-6.0;-8.0;3.0;-2.0;2.452;11.262;24.531;102.0;9.644;91.0;109.0;10.436;80.0;11.991;72.0;8.333;1.155;7.0;9.0;7.857;1.464;6.0;9.0;7.143;1.875;4.0;10.0;9.0;17.841;30.976;-2.667;4.619;-8.0;0.0;-1.714;2.87;-8.0;0.0;-1.571;2.209;-8.0;0.0;4.0;-6.0;10.0;0.429;8.942;-12.0;10.0;0.786;8.469;-12.0;1.61;-2.3;-7.2;4.128;1.3;3.0;-12.0;6.928;9.0;0.0;-2.0;2.0;1.0;9.0;0.0;1.155;3.0;9.644;-8.0;-8.0;4.619;-4.0;0.697
33;11;210;4.26;3403;-4.0;-186.0;97;15;-3;1.556;1.461;-0.095;408;452;20790;8;1.444;1.344;1.224;105.3;109.0;106.0;91.0;80.0;77.0;9.0;9.0;7.0;6.0;4.0;150.0;103.0;-8.0;0.0;0.0;-1.0;-1.0;10.0;8.0;-6.0;-12.0;0.0;1.389;9.33;23.192;104.0;6.245;97.0;109.0;7.61;88.0;11.418;72.0;9.667;1.155;9.0;11.0;8.571;1.618;6.0;11.0;7.643;1.906;4.0;11.0;10.017;19.004;32.232;-6.0;5.292;-10.0;0.0;-3.0;4.203;-10.0;0.0;-2.214;3.142;-10.0;0.0;5.0;-3.0;10.0;1.714;7.365;-8.0;10.0;0.571;8.528;-12.0;1.835;2.5;4.8;3.666;0.1;-12.0;-15.0;13.528;-4.5;2.0;2.0;1.155;1.0;11.0;2.0;1.155;-12.0;6.245;-2.0;6.0;4.163;-5.0;0.693
1;20;20;0.1;18;0.0;1.0;22;4;8;0.321;0.317;-0.004;0;0;20980;9;0.317;0.317;0.317;19.0;22.0;22.0;22.0;22.0;22.0;20.0;20.0;20.0;20.0;20.0;20.0;20.0;1.0;1.0;1.0;1.0;1.0;8.0;8.0;8.0;8.0;8.0;3.465;3.465;3.465;22.0;1.414;22.0;22.0;1.414;22.0;1.414;22.0;20.0;5.657;20.0;20.0;20.0;5.657;20.0;20.0;20.0;5.657;20.0;20.0;19.799;19.799;19.799;1.0;0.707;1.0;1.0;1.0;0.707;1.0;1.0;1.0;0.707;1.0;1.0;8.0;8.0;8.0;8.0;3.536;8.0;8.0;8.0;3.536;8.0;0.864;4.9;-2.5;1.768;3.65;-2.0;1.0;0.707;-1.5;8.0;-23.0;16.263;-3.5;28.0;-15.0;10.607;-1.0;0.707;1.0;-3.0;2.121;-0.5;3.155
2;28;48;0.23;40;1.0;3.0;20;7;3;0.549;0.536;-0.013;0;0;20952;9;0.317;0.317;0.317;19.0;22.0;22.0;22.0;22.0;22.0;20.0;20.0;20.0;20.0;20.0;20.0;20.0;1.0;1.0;1.0;1.0;1.0;8.0;8.0;8.0;8.0;8.0;3.465;3.465;3.465;21.0;1.414;20.0;22.0;1.414;20.0;1.414;20.0;24.0;5.657;20.0;28.0;24.0;5.657;20.0;28.0;24.0;5.657;20.0;28.0;19.799;19.799;19.799;1.5;0.707;1.0;2.0;1.5;0.707;1.0;2.0;1.5;0.707;1.0;2.0;5.5;3.0;8.0;5.5;3.536;3.0;8.0;5.5;3.536;3.0;1.195;4.9;-2.5;1.768;3.65;-2.0;1.0;0.707;-1.5;8.0;-23.0;16.263;-3.5;28.0;-15.0;10.607;-1.0;0.707;1.0;-3.0;2.121;-0.5;3.155
3;13;61;0.36;66;0.0;3.0;19;5;-1;0.711;0.699;-0.012;0;0;20939;9;0.536;0.317;0.317;19.0;20.0;22.0;22.0;22.0;22.0;28.0;20.0;20.0;20.0;20.0;20.0;20.0;2.0;1.0;1.0;1.0;1.0;3.0;8.0;8.0;8.0;8.0;3.721;3.721;3.721;20.333;1.528;19.0;22.0;1.528;19.0;1.528;19.0;20.333;7.506;13.0;28.0;20.333;7.506;13.0;28.0;20.333;7.506;13.0;28.0;20.952;20.952;20.952;1.0;1.0;0.0;2.0;1.0;1.0;0.0;2.0;1.0;1.0;0.0;2.0;3.333;-1.0;8.0;3.333;4.509;-1.0;8.0;3.333;4.509;-1.0;1.384;2.4;-2.5;1.768;3.65;-1.0;1.0;0.707;-1.5;-15.0;-23.0;16.263;-3.5;13.0;-15.0;10.607;-1.0;0.707;-2.0;-3.0;2.121;-0.5;1.866
4;12;73;0.49;96;-1.0;2.0;22;4;-2;0.826;0.809;-0.017;0;0;20927;9;0.699;0.317;0.317;19.0;19.0;20.0;22.0;22.0;22.0;13.0;28.0;20.0;20.0;20.0;20.0;20.0;0.0;2.0;1.0;1.0;1.0;-1.0;3.0;8.0;8.0;8.0;2.4;4.143;4.143;20.333;1.528;19.0;22.0;1.5;19.0;1.5;19.0;17.667;8.963;12.0;28.0;18.25;7.411;12.0;28.0;18.25;7.411;12.0;28.0;12.503;22.752;22.752;0.333;1.528;-1.0;2.0;0.5;1.291;-1.0;2.0;0.5;1.291;-1.0;2.0;0.0;-2.0;3.0;2.0;4.546;-2.0;8.0;2.0;4.546;-2.0;1.305;2.4;-0.0;1.443;2.4;3.0;4.0;2.646;1.0;-1.0;14.0;11.59;-8.0;12.0;-1.0;8.963;3.0;1.528;-1.0;1.0;1.528;-1.5;1.431
5;8;81;0.62;131;0.0;0.0;29;6;2;0.914;0.875;-0.039;0;0;20919;9;0.809;0.317;0.317;19.0;22.0;19.0;20.0;22.0;22.0;12.0;13.0;28.0;20.0;20.0;20.0;20.0;-1.0;0.0;2.0;1.0;1.0;-2.0;-1.0;3.0;8.0;8.0;3.666;5.4;5.4;23.333;5.132;19.0;29.0;3.912;19.0;3.912;19.0;11.0;2.646;8.0;13.0;16.2;7.887;8.0;28.0;16.2;7.887;8.0;28.0;10.066;23.965;23.965;-0.667;0.577;-1.0;0.0;0.2;1.304;-1.0;2.0;0.2;1.304;-1.0;2.0;-0.333;-2.0;2.0;2.0;3.937;-2.0;8.0;2.0;3.937;-2.0;1.155;4.8;2.4;1.386;3.6;7.0;4.0;4.0;5.0;-4.0;-3.0;7.371;-2.5;8.0;-4.0;2.646;7.0;5.132;0.0;1.0;1.0;-0.5;1.236
6;8;89;0.75;170;0.0;0.0;31;7;1;0.979;0.937;-0.042;0;0;20911;9;0.875;0.317;0.317;19.0;29.0;22.0;19.0;22.0;22.0;8.0;12.0;13.0;20.0;20.0;20.0;20.0;-1.0;-1.0;0.0;1.0;1.0;2.0;-2.0;-1.0;8.0;8.0;4.8;6.885;6.885;27.333;4.726;22.0;31.0;4.956;19.0;4.956;19.0;9.333;2.309;8.0;12.0;14.833;7.808;8.0;28.0;14.833;7.808;8.0;28.0;8.0;25.187;25.187;-0.667;0.577;-1.0;0.0;0.167;1.169;-1.0;2.0;0.167;1.169;-1.0;2.0;0.333;-2.0;2.0;1.833;3.545;-2.0;8.0;1.833;3.545;-2.0;1.235;4.8;-0.0;1.386;4.8;2.0;-5.0;2.646;4.5;0.0;4.0;2.082;-2.0;8.0;0.0;2.309;2.0;4.726;1.0;1.0;1.0;0.5;1.143
7;17;106;0.68;210;0.0;3.0;35;11;2;1.029;0.984;-0.045;270;312;20894;9;0.937;0.317;0.317;19.0;31.0;29.0;22.0;22.0;22.0;8.0;8.0;12.0;20.0;20.0;20.0;20.0;0.0;-1.0;-1.0;1.0;1.0;1.0;2.0;-2.0;8.0;8.0;4.8;8.418;8.418;31.667;3.055;29.0;35.0;6.188;19.0;6.188;19.0;11.0;5.196;8.0;17.0;15.143;7.175;8.0;28.0;15.143;7.175;8.0;28.0;12.767;28.377;28.377;-0.333;0.577;-1.0;0.0;0.143;1.069;-1.0;2.0;0.143;1.069;-1.0;2.0;1.667;1.0;2.0;1.857;3.237;-2.0;8.0;1.857;3.237;-2.0;1.231;4.8;0.0;0.0;4.8;4.0;2.0;2.517;3.0;9.0;9.0;6.658;4.5;17.0;9.0;5.196;4.0;3.055;0.0;-1.0;0.577;0.5;1.067
8;4;110;1.01;260;1.0;1.0;37;9;0;1.068;1.03;-0.038;268;305;20890;9;0.984;0.317;0.317;19.0;35.0;31.0;29.0;22.0;22.0;17.0;8.0;8.0;20.0;20.0;20.0;20.0;0.0;0.0;-1.0;1.0;1.0;2.0;1.0;2.0;8.0;8.0;4.8;8.965;9.951;34.333;3.055;31.0;37.0;7.3;19.0;7.039;19.0;9.667;6.658;4.0;17.0;12.857;7.883;4.0;28.0;13.75;7.723;4.0;28.0;11.15;22.667;30.128;1.0;1.732;0.0;3.0;0.429;1.512;-1.0;3.0;0.5;1.414;-1.0;3.0;1.0;0.0;2.0;0.714;1.799;-2.0;3.0;1.625;3.068;-2.0;1.295;4.8;-0.0;0.0;4.8;2.0;-2.0;1.155;3.0;-13.0;-22.0;11.06;-2.0;4.0;-13.0;6.658;2.0;3.055;3.0;3.0;1.528;1.5;1.016
9;4;114;1.14;312;-1.0;-1.0;40;8;-1;1.099;1.061;-0.038;274;305;20886;9;1.03;0.536;0.317;19.0;37.0;35.0;31.0;20.0;22.0;4.0;17.0;8.0;28.0;20.0;48.0;20.0;3.0;0.0;0.0;2.0;1.0;0.0;2.0;1.0;3.0;8.0;3.666;9.295;11.023;37.333;2.517;35.0;40.0;7.743;19.0;7.906;19.0;8.333;7.506;4.0;17.0;9.429;4.826;4.0;17.0;12.667;7.921;4.0;28.0;4.0;20.173;31.249;0.0;3.0;-3.0;3.0;-0.286;1.799;-3.0;3.0;0.111;1.764;-3.0;3.0;0.333;-1.0;2.0;0.143;1.574;-2.0;2.0;1.333;3.0;-2.0;1.257;2.4;-2.4;1.386;3.6;3.0;1.0;1.0;2.5;0.0;13.0;11.06;-6.5;4.0;0.0;7.506;3.0;2.517;-6.0;-9.0;4.583;-1.5;0.971
10;1;115;1.27;372;1.0;-4.0;44;7;-1;1.129;1.093;-0.036;281;307;20885;9;1.061;0.699;0.317;19.0;40.0;37.0;35.0;19.0;22.0;4.0;4.0;17.0;13.0;20.0;61.0;20.0;-3.0;3.0;0.0;0.0;1.0;-1.0;0.0;2.0;-1.0;8.0;4.996;10.033;12.675;40.333;3.512;37.0;44.0;7.348;22.0;8.95;19.0;3.0;1.732;1.0;4.0;7.714;5.438;1.0;17.0;11.5;8.33;1.0;28.0;2.646;17.066;31.7;0.333;3.055;-3.0;3.0;-0.143;1.864;-3.0;3.0;0.2;1.687;-3.0;3.0;-0.667;-1.0;0.0;0.143;1.574;-2.0;2.0;1.1;2.923;-2.0;1.307;7.2;4.8;2.4;4.8;4.0;1.0;1.0;3.5;-3.0;-3.0;6.807;-1.5;1.0;-3.0;1.732;4.0;3.512;4.0;10.0;5.508;-1.0;0.943
11;3;118;1.4;435;0.0;-4.0;48;5;-1;1.149;1.118;-0.031;289;311;20882;9;1.093;0.809;0.317;19.0;44.0;40.0;37.0;22.0;22.0;1.0;4.0;4.0;12.0;20.0;73.0;20.0;1.0;-3.0;3.0;-1.0;1.0;-1.0;-1.0;0.0;-2.0;8.0;6.04;10.223;14.264;44.0;4.0;40.0;48.0;6.824;29.0;10.093;19.0;2.667;1.528;1.0;4.0;6.429;5.318;1.0;17.0;10.727;8.308;1.0;28.0;2.082;14.186;32.003;-1.0;2.0;-3.0;1.0;-0.143;1.864;-3.0;3.0;0.091;1.64;-3.0;3.0;-1.0;-1.0;-1.0;0.286;1.38;-1.0;2.0;0.909;2.844;-2.0;1.298;4.8;-2.4;2.4;6.0;4.0;0.0;0.577;4.0;2.0;5.0;2.517;-0.5;3.0;2.0;1.528;4.0;4.0;-2.0;-6.0;5.033;1.0;0.915
12;3;121;1.53;506;1.0;-6.0;52;3;-2;1.169;1.144;-0.025;297;316;20879;9;1.118;0.875;0.317;19.0;48.0;44.0;40.0;29.0;22.0;3.0;1.0;4.0;8.0;20.0;81.0;20.0;-1.0;1.0;-3.0;-1.0;1.0;-1.0;-1.0;-1.0;2.0;8.0;5.987;10.973;16.16;48.0;4.0;44.0;52.0;7.439;31.0;11.291;19.0;2.333;1.155;1.0;3.0;5.714;5.407;1.0;17.0;10.083;8.229;1.0;28.0;3.0;10.659;32.235;0.333;1.155;-1.0;1.0;0.143;1.864;-3.0;3.0;0.167;1.586;-3.0;3.0;-1.333;-2.0;-1.0;-0.286;1.38;-2.0;2.0;0.667;2.839;-2.0;1.335;7.1;2.3;1.358;5.95;4.0;0.0;0.0;4.0;0.0;-2.0;2.517;1.0;3.0;0.0;1.155;4.0;4.0;2.0;4.0;3.055;-0.0;0.894
13;4;125;1.68;584;1.0;-10.0;52;-3;-4;1.186;1.174;-0.012;305;318;20875;9;1.144;0.937;0.317;19.0;52.0;48.0;44.0;31.0;22.0;3.0;3.0;1.0;8.0;20.0;89.0;20.0;1.0;-1.0;1.0;0.0;1.0;-2.0;-1.0;-1.0;1.0;8.0;6.034;11.529;17.923;50.667;2.309;48.0;52.0;6.952;35.0;11.996;19.0;3.333;0.577;3.0;4.0;5.143;5.336;1.0;17.0;9.615;8.057;1.0;28.0;3.512;6.451;32.524;0.333;1.155;-1.0;1.0;0.286;1.89;-3.0;3.0;0.231;1.536;-3.0;3.0;-2.333;-4.0;-1.0;-1.0;1.826;-4.0;2.0;0.308;3.011;-4.0;1.429;4.9;-2.2;1.3;6.0;0.0;-4.0;2.309;2.0;1.0;1.0;1.0;0.5;4.0;1.0;0.577;0.0;2.309;0.0;-2.0;2.0;1.0;0.874
14;5;130;1.79;668;-1.0;-17.0;61;-3;0;1.208;1.183;-0.025;313;330;20870;9;1.174;0.984;0.317;19.0;52.0;52.0;48.0;35.0;22.0;4.0;3.0;3.0;17.0;20.0;106.0;20.0;1.0;1.0;-1.0;0.0;1.0;-4.0;-2.0;-1.0;2.0;8.0;3.721;11.368;19.287;55.0;5.196;52.0;61.0;8.18;37.0;13.501;19.0;4.0;1.0;3.0;5.0;3.429;1.272;1.0;5.0;9.286;7.839;1.0;28.0;4.509;6.88;32.954;0.333;1.155;-1.0;1.0;0.143;1.952;-3.0;3.0;0.143;1.512;-3.0;3.0;-2.0;-4.0;0.0;-1.286;1.38;-4.0;0.0;0.286;2.894;-4.0;1.257;2.4;-2.5;2.352;3.65;9.0;9.0;4.509;4.5;1.0;0.0;0.577;1.0;5.0;1.0;1.0;9.0;5.196;-2.0;-2.0;2.0;-1.0;0.852
15;6;136;1.92;752;0.0;-17.0;70;2;5;1.219;1.185;-0.034;320;347;20864;9;1.183;1.03;0.317;19.0;61.0;52.0;52.0;37.0;22.0;5.0;4.0;3.0;4.0;20.0;110.0;20.0;-1.0;1.0;1.0;3.0;1.0;0.0;-4.0;-2.0;0.0;8.0;4.996;11.732;19.953;61.0;9.0;52.0;70.0;10.228;40.0;15.467;19.0;5.0;1.0;4.0;6.0;3.714;1.604;1.0;6.0;8.286;7.237;1.0;28.0;5.508;8.118;27.071;0.0;1.0;-1.0;1.0;-0.286;1.496;-3.0;1.0;0.071;1.492;-3.0;3.0;0.333;-4.0;5.0;-0.571;2.76;-4.0;5.0;0.071;2.336;-4.0;1.199;7.2;4.8;2.401;4.8;9.0;0.0;5.196;9.0;1.0;0.0;0.0;1.0;6.0;1.0;1.0;9.0;9.0;1.0;3.0;1.528;-0.5;0.845
