feature,importance_gain
JML_DEPLESI_lag_14,0.00028067408
MATI_rolling_mean_7,0.00027440858
tcn_feature_9,0.00026912848
DG_ACT_acceleration,0.00026609618
DG_ACT_rolling_std_3,0.00026584687
JML_DEPLESI,0.00026494273
DELTA_PAKAN_GR/EKOR_lag_7,0.0002639383
tcn_feature_29,0.00026273608
tcn_feature_31,0.0002551114
MATI_lag_14,0.0002551101
tcn_feature_35,0.0002542639
tcn_feature_23,0.00025401087
MATI_trend_slope_3,0.00024625508
tcn_feature_36,0.00024067922
tcn_feature_22,0.00023280641
MATI_rolling_max_3,0.0002306772
tcn_feature_55,0.00022300995
tcn_feature_20,0.00022215501
PAKAN_ACT_GR/EK_volatility_3,0.00021622342
tcn_feature_4,0.00020675444
DELTA_PAKAN_GR/EKOR_volatility_3,0.00020650939
tcn_feature_62,0.00020248262
tcn_feature_32,0.00020045965
tcn_feature_56,0.00019293709
tcn_feature_0,0.00019015318
SUHU_MAX_volatility_3,0.00018957752
tcn_feature_25,0.0001868962
tcn_feature_24,0.00018253988
DELTA_PAKAN_GR/EKOR_momentum_1,0.00017920122
MATI_lag_2,0.0001765105
DELTA_PAKAN_GR/EKOR_lag_3,0.00017354151
DELTA_PAKAN_GR/EKOR_rolling_std_14,0.00016941612
MATI_acceleration,0.00016871242
tcn_feature_57,0.0001594682
DELTA_PAKAN_GR/EKOR_rolling_mean_14,0.0001593278
tcn_feature_53,0.00015500306
DG_ACT,0.0001479594
tcn_feature_13,0.00014703721
tcn_feature_26,0.0001468692
tcn_feature_61,0.00014457665
DG_ACT_volatility_3,0.00013977267
tcn_feature_16,0.00013697764
MATI_volatility_3,0.00013647915
MATI_momentum_1,0.00013546992
tcn_feature_41,0.00013542961
tcn_feature_6,0.00012567315
tcn_feature_39,0.00012530742
DELTA_DG_lag_1,0.000117511314
DELTA_PAKAN_GR/EKOR_acceleration,0.00011628956
DELTA_DG_lag_3,0.00010721482
tcn_feature_17,0.00010718897
tcn_feature_49,0.00010560357
tcn_feature_43,0.00010073798
tcn_feature_48,0.00010044538
JML_DEPLESI_rolling_std_7,9.982437e-05
JML_DEPLESI_volatility_3,9.629621e-05
MATI_lag_7,9.6175274e-05
tcn_feature_34,9.45716e-05
MATI_rolling_max_14,9.325976e-05
MATI,9.0235e-05
tcn_feature_27,9.013307e-05
tcn_feature_7,8.99154e-05
PAKAN_ACT_GR/EK_acceleration,8.8593326e-05
tcn_feature_54,8.85133e-05
tcn_feature_8,8.8020344e-05
MATI_rolling_min_14,8.6297936e-05
SUHU_MAX_rolling_std_3,6.9902024e-05
tcn_feature_3,6.869511e-05
tcn_feature_45,6.7311674e-05
tcn_feature_40,6.635941e-05
tcn_feature_51,6.481355e-05
tcn_feature_5,6.312752e-05
SUHU_MAX_rolling_std_7,6.05199e-05
tcn_feature_59,4.326663e-05
JML_DEPLESI_rolling_std_3,4.183759e-05
IP_STD,3.745101e-05
tcn_feature_28,2.7104814e-05
MATI_rolling_min_7,2.603454e-05
JML_DEPLESI_acceleration,2.0329802e-05
tcn_feature_46,1.982461e-05
tcn_feature_37,0.0
SUHU_MAX_acceleration,0.0
SUHU_MAX_momentum_1,0.0
